"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2025-10-30T07:36:00+05:30,2025-10-30 07:36:00,23.7,24.2,0,3.6,7.2,104,0,0,0,0,451.1,2241.6,2241.6,960.6,81,155,960.6
2025-10-30T07:30:00+05:30,2025-10-30 07:30:00,23.5,24,2.2,3.6,7.2,196,0,0,0,0,451.1,2241.6,2241.6,960.5,82,150,960.5
2025-10-30T07:25:00+05:30,2025-10-30 07:25:00,23.2,23.7,3.6,7.2,7.2,112,0,0,0,0,451.1,2241.6,2241.6,960.5,83,150,960.5
2025-10-30T07:20:00+05:30,2025-10-30 07:20:00,22.9,23.4,0,3.6,5.4,150,0,0,0,0,451.1,2241.6,2241.6,960.6,84,0,960.6
2025-10-30T07:15:00+05:30,2025-10-30 07:15:00,22.8,23.3,0,0,3.6,265,0,0,0,0,451.1,2241.6,2241.6,960.4,84,0,960.4
2025-10-30T07:10:00+05:30,2025-10-30 07:10:00,22.9,23.4,0,0,0,153,0,0,0,0,451.1,2241.6,2241.6,960.5,83,,960.5
2025-10-30T07:05:00+05:30,2025-10-30 07:05:00,21.8,22.3,0,0,0,208,0,0,0,0,451.1,2241.6,2241.6,960.5,86,208,960.5
2025-10-30T07:00:00+05:30,2025-10-30 07:00:00,21.8,22.3,0,0,0,208,0,0,0,0,451.1,2241.6,2241.6,960.1,86,0,960.1
2025-10-30T06:55:00+05:30,2025-10-30 06:55:00,,,,,,,,,,,,,,960.3,,0,960.3
2025-10-30T06:50:00+05:30,2025-10-30 06:50:00,,,,,,,,,,,,,,960,,0,960
2025-10-30T06:45:00+05:30,2025-10-30 06:45:00,,,,,,,,,,,,,,960.2,,0,960.2
2025-10-30T06:40:00+05:30,2025-10-30 06:40:00,,,,,,,,,,,,,,959.9,,0,959.9
2025-10-30T06:35:00+05:30,2025-10-30 06:35:00,,,,,,,,,,,,,,960.1,,0,960.1
2025-10-30T06:30:00+05:30,2025-10-30 06:30:00,,,,,,,,,,,,,,960,,0,960
2025-10-30T06:25:00+05:30,2025-10-30 06:25:00,,,,,,,,,,,,,,959.8,,0,959.8
2025-10-30T06:20:00+05:30,2025-10-30 06:20:00,,,,,,,,,,,,,,959.7,,0,959.7
2025-10-30T06:15:00+05:30,2025-10-30 06:15:00,,,,,,,,,,,,,,959.7,,0,959.7
2025-10-30T06:10:00+05:30,2025-10-30 06:10:00,,,,,,,,,,,,,,959.8,,0,959.8
2025-10-30T06:05:00+05:30,2025-10-30 06:05:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-30T06:00:00+05:30,2025-10-30 06:00:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-30T05:55:00+05:30,2025-10-30 05:55:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-30T05:50:00+05:30,2025-10-30 05:50:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-30T05:45:00+05:30,2025-10-30 05:45:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-30T05:40:00+05:30,2025-10-30 05:40:00,,,,,,,,,,,,,,959.1,,0,959.1
2025-10-30T05:35:00+05:30,2025-10-30 05:35:00,,,,,,,,,,,,,,959.1,,0,959.1
2025-10-30T05:30:00+05:30,2025-10-30 05:30:00,,,,,,,,,,,,,,959,,0,959
2025-10-30T05:25:00+05:30,2025-10-30 05:25:00,,,,,,,,,,,,,,958.9,,0,958.9
2025-10-30T05:20:00+05:30,2025-10-30 05:20:00,,,,,,,,,,,,,,958.9,,0,958.9
2025-10-30T05:15:00+05:30,2025-10-30 05:15:00,,,,,,,,,,,,,,958.7,,0,958.7
2025-10-30T05:10:00+05:30,2025-10-30 05:10:00,,,,,,,,,,,,,,958.6,,0,958.6
2025-10-30T05:05:00+05:30,2025-10-30 05:05:00,,,,,,,,,,,,,,958.5,,0,958.5
2025-10-30T05:00:00+05:30,2025-10-30 05:00:00,,,,,,,,,,,,,,958.5,,0,958.5
2025-10-30T04:55:00+05:30,2025-10-30 04:55:00,,,,,,,,,,,,,,958.4,,0,958.4
2025-10-30T04:50:00+05:30,2025-10-30 04:50:00,,,,,,,,,,,,,,958.4,,0,958.4
2025-10-30T04:45:00+05:30,2025-10-30 04:45:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:40:00+05:30,2025-10-30 04:40:00,,,,,,,,,,,,,,958.3,,0,958.3
2025-10-30T04:35:00+05:30,2025-10-30 04:35:00,,,,,,,,,,,,,,958.3,,0,958.3
2025-10-30T04:30:00+05:30,2025-10-30 04:30:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:25:00+05:30,2025-10-30 04:25:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:20:00+05:30,2025-10-30 04:20:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:15:00+05:30,2025-10-30 04:15:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:10:00+05:30,2025-10-30 04:10:00,,,,,,,,,,,,,,958.2,,0,958.2
2025-10-30T04:05:00+05:30,2025-10-30 04:05:00,,,,,,,,,,,,,,958.1,,0,958.1
2025-10-30T04:00:00+05:30,2025-10-30 04:00:00,,,,,,,,,,,,,,958,,,958
2025-10-30T03:55:00+05:30,2025-10-30 03:55:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958.2,,0,958.2
2025-10-30T03:50:00+05:30,2025-10-30 03:50:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:45:00+05:30,2025-10-30 03:45:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:40:00+05:30,2025-10-30 03:40:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:35:00+05:30,2025-10-30 03:35:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:31:00+05:30,2025-10-30 03:31:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:25:00+05:30,2025-10-30 03:25:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,0,958
2025-10-30T03:20:00+05:30,2025-10-30 03:20:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,957.9,,0,957.9
2025-10-30T03:15:00+05:30,2025-10-30 03:15:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,957.8,,0,957.8
2025-10-30T03:10:00+05:30,2025-10-30 03:10:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958,,,958
2025-10-30T03:05:00+05:30,2025-10-30 03:05:00,20.6,21.1,0.4,1.8,9.4,275,0,0,0,0,451.1,2241.6,2241.6,957.9,90,275,957.9
2025-10-30T03:00:00+05:30,2025-10-30 03:00:00,20.6,21.1,0.4,1.8,9.4,275,0,0,0,0,451.1,2241.6,2241.6,957.8,90,264,957.8
2025-10-30T02:55:00+05:30,2025-10-30 02:55:00,20.6,21.1,1.8,1.8,9.4,212,0,0,0,0,451.1,2241.6,2241.6,957.8,90,264,957.8
2025-10-30T02:50:00+05:30,2025-10-30 02:50:00,21,21.5,0.7,1.8,9.4,264,0,0,0,0,451.1,2241.6,2241.6,958,89,236,958
2025-10-30T02:45:00+05:30,2025-10-30 02:45:00,21.2,21.6,2.9,3.6,9.4,217,0,0,0,0,451.1,2241.6,2241.6,957.8,87,236,957.8
2025-10-30T02:40:00+05:30,2025-10-30 02:40:00,21.1,21.6,3.6,5.4,9.4,261,0,0,0,0,451.1,2241.6,2241.6,957.9,88,200,957.9
2025-10-30T02:35:00+05:30,2025-10-30 02:35:00,21.7,22.2,2.2,5.4,9.4,236,0,0,0,0,451.1,2241.6,2241.6,957.9,86,200,957.9
2025-10-30T02:30:00+05:30,2025-10-30 02:30:00,21.6,22.1,2.9,5.4,9.4,195,0,0,0,0,451.1,2241.6,2241.6,958,86,212,958
2025-10-30T02:25:00+05:30,2025-10-30 02:25:00,21.7,22.2,6.5,9.4,9.4,228,0,0,0,0,451.1,2241.6,2241.6,958,86,212,958
2025-10-30T02:20:00+05:30,2025-10-30 02:20:00,21.8,22.3,3.2,5.4,9.4,221,0,0,0,0,451.1,2241.6,2241.6,957.9,85,186,957.9
2025-10-30T02:15:00+05:30,2025-10-30 02:15:00,22,22.4,2.9,3.6,9.4,198,0,0,0,0,451.1,2241.6,2241.6,957.9,84,186,957.9
2025-10-30T02:10:00+05:30,2025-10-30 02:10:00,22,22.4,5.4,7.2,9.4,186,0,0,0,0,451.1,2241.6,2241.6,958,84,188,958
2025-10-30T02:05:00+05:30,2025-10-30 02:05:00,22,22.4,3.6,5.4,9.4,189,0,0,0,0,451.1,2241.6,2241.6,958,84,188,958
2025-10-30T02:00:00+05:30,2025-10-30 02:00:00,21.9,22.3,4,9.4,9.4,225,0,0,0,0,451.1,2241.6,2241.6,957.9,84,0,957.9
2025-10-30T01:55:00+05:30,2025-10-30 01:55:00,21.8,22.3,6.5,7.2,7.2,182,0,0,0,0,451.1,2241.6,2241.6,958.1,85,0,958.1
2025-10-30T01:50:00+05:30,2025-10-30 01:50:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958.1,,0,958.1
2025-10-30T01:45:00+05:30,2025-10-30 01:45:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958.2,,0,958.2
2025-10-30T01:40:00+05:30,2025-10-30 01:40:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958.3,,0,958.3
2025-10-30T01:35:00+05:30,2025-10-30 01:35:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,958.4,,0,958.4
2025-10-30T01:30:00+05:30,2025-10-30 01:30:00,20.9,21.4,1.4,3.6,11.2,250,0,0,0,0,451.1,2241.6,2241.6,958.3,90,272,958.3
2025-10-30T01:25:00+05:30,2025-10-30 01:25:00,20.9,21.4,1.4,3.6,11.2,250,0,0,0,0,451.1,2241.6,2241.6,958.4,90,272,958.4
2025-10-30T01:20:00+05:30,2025-10-30 01:20:00,20.9,21.4,1.4,3.6,11.2,250,0,0,0,0,451.1,2241.6,2241.6,958.6,90,257,958.6
2025-10-30T01:15:00+05:30,2025-10-30 01:15:00,21,21.5,4,5.4,11.2,272,0,0,0,0,451.1,2241.6,2241.6,958.5,89,257,958.5
2025-10-30T01:10:00+05:30,2025-10-30 01:10:00,21.1,21.6,4.7,5.4,11.2,290,0,0,0,0,451.1,2241.6,2241.6,958.8,89,243,958.8
2025-10-30T01:05:00+05:30,2025-10-30 01:05:00,21.5,22,4,5.4,11.2,273,0,0,0,0,451.1,2241.6,2241.6,958.6,88,243,958.6
2025-10-30T01:00:00+05:30,2025-10-30 01:00:00,21.5,22,7.2,9.4,11.2,214,0,0,0,0,451.1,2241.6,2241.6,958.5,87,205,958.5
2025-10-30T00:55:00+05:30,2025-10-30 00:55:00,21.3,21.8,6.1,9.4,11.2,194,0,0,0,0,451.1,2241.6,2241.6,958.5,87,205,958.5
2025-10-30T00:50:00+05:30,2025-10-30 00:50:00,21.4,21.9,2.9,7.2,11.2,203,0,0,0,0,451.1,2241.6,2241.6,958.6,87,193,958.6
2025-10-30T00:45:00+05:30,2025-10-30 00:45:00,21.4,21.9,4.7,7.2,11.2,167,0,0,0,0,451.1,2241.6,2241.6,958.8,87,193,958.8
2025-10-30T00:40:00+05:30,2025-10-30 00:40:00,21.4,21.9,5,9.4,11.2,186,0,0,0,0,451.1,2241.6,2241.6,958.8,87,197,958.8
2025-10-30T00:35:00+05:30,2025-10-30 00:35:00,21.6,22.1,6.1,7.2,11.2,212,0,0,0,0,451.1,2241.6,2241.6,958.9,87,197,958.9
2025-10-30T00:30:00+05:30,2025-10-30 00:30:00,21.6,22.1,4,5.4,11.2,183,0,0,0,0,451.1,2241.6,2241.6,958.8,86,186,958.8
2025-10-30T00:25:00+05:30,2025-10-30 00:25:00,21.7,22.2,3.2,5.4,11.2,183,0,0,0,0,451.1,2241.6,2241.6,958.8,86,186,958.8
2025-10-30T00:20:00+05:30,2025-10-30 00:20:00,21.7,22.2,4.7,9.4,11.2,212,0,0,0,0,451.1,2241.6,2241.6,959,86,212,959
2025-10-30T00:15:00+05:30,2025-10-30 00:15:00,21.9,22.4,2.9,9.4,9.4,155,0,0,0,0,451.1,2241.6,2241.6,959,86,212,959
2025-10-30T00:10:00+05:30,2025-10-30 00:10:00,22,22.5,1.1,3.6,9.4,219,0,0,0,0,451.1,2241.6,2241.6,959.1,85,203,959.1
2025-10-30T00:05:00+05:30,2025-10-30 00:05:00,21.9,22.4,5,9.4,9.4,218,0,0,0,0,451.1,2241.6,2241.6,959.2,85,203,959.2
2025-10-30T00:00:00+05:30,2025-10-30 00:00:00,22,22.5,4,9.4,9.4,206,0,0,0,0,451.1,2241.6,2241.6,959,85,199,959
2025-10-29T23:55:00+05:30,2025-10-29 23:55:00,22.1,22.6,6.1,9.4,27.7,214,0,0,0,0,451.1,2241.6,2241.6,959,85,199,959
2025-10-29T23:50:00+05:30,2025-10-29 23:50:00,22.1,22.6,7.2,9.4,27.7,205,0,0,0,0,451.1,2241.6,2241.6,959.1,85,201,959.1
2025-10-29T23:45:00+05:30,2025-10-29 23:45:00,22.1,22.6,7.2,9.4,27.7,199,0,0,0,0,451.1,2241.6,2241.6,959.1,85,201,959.1
2025-10-29T23:40:00+05:30,2025-10-29 23:40:00,22.1,22.6,7.6,9.4,27.7,210,0,0,0,0,451.1,2241.6,2241.6,959.2,85,208,959.2
2025-10-29T23:35:00+05:30,2025-10-29 23:35:00,22.3,22.8,6.1,7.2,27.7,199,0,0,0,0,451.1,2241.6,2241.6,959.3,85,208,959.3
2025-10-29T23:30:00+05:30,2025-10-29 23:30:00,22.2,22.7,6.1,7.2,27.7,199,0,0,0,0,451.1,2241.6,2241.6,959.2,85,214,959.2
2025-10-29T23:25:00+05:30,2025-10-29 23:25:00,22.2,22.7,2.5,7.2,27.7,200,0,0,0,0,451.1,2241.6,2241.6,959.3,85,214,959.3
2025-10-29T23:20:00+05:30,2025-10-29 23:20:00,22.2,22.7,5.4,7.2,27.7,214,0,0,0,0,451.1,2241.6,2241.6,959.4,86,196,959.4
2025-10-29T23:15:00+05:30,2025-10-29 23:15:00,22.2,22.7,4,9.4,27.7,207,0,0,0,0,451.1,2241.6,2241.6,959.4,86,196,959.4
2025-10-29T23:10:00+05:30,2025-10-29 23:10:00,22.2,22.7,2.2,3.6,27.7,167,0,0,0,0,451.1,2241.6,2241.6,959.4,86,186,959.4
2025-10-29T23:05:00+05:30,2025-10-29 23:05:00,22.2,22.7,4,9.4,27.7,196,0,0,0,0,451.1,2241.6,2241.6,959.4,86,186,959.4
2025-10-29T23:00:00+05:30,2025-10-29 23:00:00,22.4,22.9,4,9.4,27.7,212,0,0,0,0,451.1,2241.6,2241.6,959.3,85,222,959.3
2025-10-29T22:55:00+05:30,2025-10-29 22:55:00,22.3,22.8,5.4,9.4,27.7,168,0,0,0,0,451.1,2241.6,2241.6,959.5,86,222,959.5
2025-10-29T22:50:00+05:30,2025-10-29 22:50:00,22.3,22.8,4.3,5.4,27.7,222,0,0,0,0,451.1,2241.6,2241.6,959.6,86,251,959.6
2025-10-29T22:45:00+05:30,2025-10-29 22:45:00,22.2,22.7,0.7,3.6,27.7,167,0,0,0,0,451.1,2241.6,2241.6,959.5,87,251,959.5
2025-10-29T22:40:00+05:30,2025-10-29 22:40:00,22.4,23,2.2,3.6,27.7,243,0,0,0,0,451.1,2241.6,2241.6,959.7,87,200,959.7
2025-10-29T22:35:00+05:30,2025-10-29 22:35:00,22.5,23.1,0.4,1.8,27.7,258,0,0,0,0,451.1,2241.6,2241.6,959.8,87,200,959.8
2025-10-29T22:30:00+05:30,2025-10-29 22:30:00,22.7,23.2,2.5,5.4,27.7,173,0,0,0,0,451.1,2241.6,2241.6,959.8,85,217,959.8
2025-10-29T22:26:00+05:30,2025-10-29 22:26:00,22.7,23.3,1.1,1.8,27.7,219,0,0,0,0,451.1,2241.6,2241.6,959.8,86,217,959.8
2025-10-29T22:20:00+05:30,2025-10-29 22:20:00,22.9,23.5,3.6,7.2,27.7,217,0,0,0,0,451.1,2241.6,2241.6,959.8,85,208,959.8
2025-10-29T22:15:00+05:30,2025-10-29 22:15:00,22.8,23.4,6.8,11.2,27.7,215,0,0,0,0,451.1,2241.6,2241.6,959.9,85,208,959.9
2025-10-29T22:10:00+05:30,2025-10-29 22:10:00,22.9,23.5,4.7,5.4,27.7,241,0,0,0,0,451.1,2241.6,2241.6,959.8,85,203,959.8
2025-10-29T22:05:00+05:30,2025-10-29 22:05:00,22.8,23.4,4.7,7.2,27.7,151,0,0,0,0,451.1,2241.6,2241.6,959.9,86,203,959.9
2025-10-29T22:00:00+05:30,2025-10-29 22:00:00,22.6,23.2,2.9,7.2,27.7,206,0,0,0,0,451.1,2241.6,2241.6,959.8,86,217,959.8
2025-10-29T21:55:00+05:30,2025-10-29 21:55:00,22.6,23.2,3.6,9.4,27.7,239,0,0,0,0,451.1,2241.6,2241.6,959.6,88,217,959.6
2025-10-29T21:50:00+05:30,2025-10-29 21:50:00,22.7,23.3,4,5.4,27.7,196,0,0,0,0,451.1,2241.6,2241.6,959.7,87,236,959.7
2025-10-29T21:45:00+05:30,2025-10-29 21:45:00,22.8,23.4,2.2,3.6,27.7,218,0,0,0,0,451.1,2241.6,2241.6,959.9,87,236,959.9
2025-10-29T21:40:00+05:30,2025-10-29 21:40:00,22.9,23.5,2.9,7.2,27.7,244,0,0,0,0,451.1,2241.6,2241.6,959.7,87,180,959.7
2025-10-29T21:35:00+05:30,2025-10-29 21:35:00,23,23.6,2.5,3.6,27.7,180,0,0,0,0,451.1,2241.6,2241.6,959.5,86,180,959.5
2025-10-29T21:30:00+05:30,2025-10-29 21:30:00,23,23.6,0.4,3.6,27.7,246,0,0,0,0,451.1,2241.6,2241.6,959.9,87,217,959.9
2025-10-29T21:25:00+05:30,2025-10-29 21:25:00,23,23.6,4,5.4,27.7,191,0,0,0,0,451.1,2241.6,2241.6,959.8,86,217,959.8
2025-10-29T21:20:00+05:30,2025-10-29 21:20:00,22.8,23.4,1.8,3.6,27.7,210,0,0,0,0,451.1,2241.6,2241.6,959.7,87,252,959.7
2025-10-29T21:15:00+05:30,2025-10-29 21:15:00,22.7,23.3,4,5.4,27.7,211,0,0,0,0,451.1,2241.6,2241.6,959.7,89,252,959.7
2025-10-29T21:10:00+05:30,2025-10-29 21:10:00,22.6,23.3,2.9,5.4,27.7,246,0,0,0,0,451.1,2241.6,2241.6,959.7,90,254,959.7
2025-10-29T21:05:00+05:30,2025-10-29 21:05:00,22.7,23.4,3.2,5.4,27.7,253,0,0,0,0,451.1,2241.6,2241.6,959.6,90,254,959.6
2025-10-29T21:00:00+05:30,2025-10-29 21:00:00,22.7,23.4,5.4,7.2,27.7,242,0,0,0,0,451.1,2241.6,2241.6,959.5,90,269,959.5
2025-10-29T20:55:00+05:30,2025-10-29 20:55:00,22.7,23.4,4,5.4,27.7,231,0,0,0,0,451.1,2241.6,2241.6,959.6,91,269,959.6
2025-10-29T20:50:00+05:30,2025-10-29 20:50:00,22.9,23.6,0.4,1.8,27.7,286,0,0,0,0,451.1,2241.6,2241.6,959.7,90,282,959.7
2025-10-29T20:45:00+05:30,2025-10-29 20:45:00,23.1,23.8,0,0,27.7,274,0,0,0,0,451.1,2241.6,2241.6,959.7,88,282,959.7
2025-10-29T20:40:00+05:30,2025-10-29 20:40:00,23.1,23.8,1.4,1.8,27.7,212,0,0,0,0,451.1,2241.6,2241.6,959.5,88,281,959.5
2025-10-29T20:35:00+05:30,2025-10-29 20:35:00,22.9,23.6,3.6,3.6,27.7,284,0,0,0,0,451.1,2241.6,2241.6,959.5,90,281,959.5
2025-10-29T20:30:00+05:30,2025-10-29 20:30:00,23.1,23.8,6.1,7.2,27.7,281,0,0,0,0,451.1,2241.6,2241.6,959.5,89,242,959.5
2025-10-29T20:25:00+05:30,2025-10-29 20:25:00,23.4,24.1,1.8,3.6,27.7,258,0,0,0,0,451.1,2241.6,2241.6,959.4,87,242,959.4
2025-10-29T20:20:00+05:30,2025-10-29 20:20:00,23.2,23.8,0,1.8,27.7,218,0,0,0,0,451.1,2241.6,2241.6,959.3,87,281,959.3
2025-10-29T20:15:00+05:30,2025-10-29 20:15:00,23.3,24,0.7,3.6,27.7,243,0,0,0,0,451.1,2241.6,2241.6,959.2,88,281,959.2
2025-10-29T20:10:00+05:30,2025-10-29 20:10:00,23.4,24.1,0,1.8,27.7,281,0,0,0,0,451.1,2241.6,2241.6,959.2,88,215,959.2
2025-10-29T20:05:00+05:30,2025-10-29 20:05:00,23.7,24.4,1.8,3.6,27.7,224,0,0,0,0,451.1,2241.6,2241.6,959.1,86,215,959.1
2025-10-29T20:00:00+05:30,2025-10-29 20:00:00,23.9,24.5,1.1,3.6,27.7,217,0,0,0,0,451.1,2241.6,2241.6,959.1,84,268,959.1
2025-10-29T19:55:00+05:30,2025-10-29 19:55:00,23.5,24.2,1.8,3.6,27.7,185,0,0,0,0,451.1,2241.6,2241.6,959.1,86,268,959.1
2025-10-29T19:50:00+05:30,2025-10-29 19:50:00,23.4,24.1,0,1.8,27.7,268,0,0,0,0,451.1,2241.6,2241.6,959.1,88,272,959.1
2025-10-29T19:45:00+05:30,2025-10-29 19:45:00,23.4,24.1,0,1.8,27.7,270,0,0,0,0,451.1,2241.6,2241.6,959.1,89,272,959.1
2025-10-29T19:40:00+05:30,2025-10-29 19:40:00,23.6,24.3,1.4,1.8,27.7,272,0,0,0,0,451.1,2241.6,2241.6,959.1,88,252,959.1
2025-10-29T19:35:00+05:30,2025-10-29 19:35:00,23.5,24.2,1.1,1.8,27.7,272,0,0,0,0,451.1,2241.6,2241.6,958.8,88,252,958.8
2025-10-29T19:30:00+05:30,2025-10-29 19:30:00,23.8,24.5,0,1.8,27.7,252,0,0,0,0,451.1,2241.6,2241.6,958.8,87,204,958.8
2025-10-29T19:25:00+05:30,2025-10-29 19:25:00,24,24.7,0,1.8,27.7,205,0,0,0,0,451.1,2241.6,2241.6,958.6,86,204,958.6
2025-10-29T19:20:00+05:30,2025-10-29 19:20:00,23.9,24.6,0.4,1.8,27.7,205,0,0,0,0,451.1,2241.6,2241.6,958.7,87,255,958.7
2025-10-29T19:15:00+05:30,2025-10-29 19:15:00,23.9,24.6,0,3.6,27.7,233,0,0,0,0,451.1,2241.6,2241.6,958.7,86,255,958.7
2025-10-29T19:10:00+05:30,2025-10-29 19:10:00,24.1,24.8,0,1.8,27.7,251,0,0,0,0,451.1,2241.6,2241.6,958.6,85,246,958.6
2025-10-29T19:05:00+05:30,2025-10-29 19:05:00,24.3,25,0,1.8,27.7,131,0,0,0,0,451.1,2241.6,2241.6,958.5,84,246,958.5
2025-10-29T19:00:00+05:30,2025-10-29 19:00:00,24.3,25,0,1.8,27.7,245,0,0,0,0,451.1,2241.6,2241.6,958.5,85,234,958.5
2025-10-29T18:55:00+05:30,2025-10-29 18:55:00,24.7,25.4,1.8,1.8,27.7,243,0,0,0,0,451.1,2241.6,2241.6,958.5,82,234,958.5
2025-10-29T18:50:00+05:30,2025-10-29 18:50:00,24.7,25.4,0,1.8,27.7,220,0,0,0,0,451.1,2241.6,2241.6,958.3,82,239,958.3
2025-10-29T18:45:00+05:30,2025-10-29 18:45:00,24.9,25.6,1.4,1.8,27.7,234,0,0,0,0,451.1,2241.6,2241.6,958.3,81,239,958.3
2025-10-29T18:40:00+05:30,2025-10-29 18:40:00,25,25.6,2.2,3.6,27.7,202,0,0,0,0,451.1,2241.6,2241.6,958.2,80,220,958.2
2025-10-29T18:35:00+05:30,2025-10-29 18:35:00,24.8,25.5,3.2,3.6,27.7,244,0,0,0,0,451.1,2241.6,2241.6,958,81,220,958
2025-10-29T18:30:00+05:30,2025-10-29 18:30:00,25.4,26.1,2.2,3.6,27.7,237,0,0,0,0,451.1,2241.6,2241.6,958.1,80,227,958.1
2025-10-29T18:25:00+05:30,2025-10-29 18:25:00,25.4,26.1,5.4,5.4,27.7,198,0,0,0,0,451.1,2241.6,2241.6,957.9,79,227,957.9
2025-10-29T18:20:00+05:30,2025-10-29 18:20:00,25.5,26.2,1.1,3.6,27.7,221,0,0,0,0,451.1,2241.6,2241.6,958,79,247,958
2025-10-29T18:15:00+05:30,2025-10-29 18:15:00,25.5,26.1,0.4,3.6,27.7,227,0,0,0,0,451.1,2241.6,2241.6,957.9,78,247,957.9
2025-10-29T18:10:00+05:30,2025-10-29 18:10:00,25.6,26.3,0,3.6,27.7,220,0,0,0,0,451.1,2241.6,2241.6,957.8,78,230,957.8
2025-10-29T18:05:00+05:30,2025-10-29 18:05:00,25.8,26.4,3.6,3.6,27.7,262,0,0,0,0,451.1,2241.6,2241.6,957.9,77,230,957.9
2025-10-29T18:00:00+05:30,2025-10-29 18:00:00,25.9,26.6,1.4,3.6,27.7,234,0,0,0,0,451.1,2241.6,2241.6,957.5,77,249,957.5
2025-10-29T17:55:00+05:30,2025-10-29 17:55:00,26.1,26.8,1.8,3.6,27.7,225,0,0,0,0,451.1,2241.6,2241.6,957.5,77,249,957.5
2025-10-29T17:50:00+05:30,2025-10-29 17:50:00,26.2,26.8,2.2,3.6,27.7,188,0,0,0,0,451.1,2241.6,2241.6,957.6,75,253,957.6
2025-10-29T17:45:00+05:30,2025-10-29 17:45:00,26.4,27,1.4,1.8,27.7,230,0,0,0,0,451.1,2241.6,2241.6,957.5,74,253,957.5
2025-10-29T17:40:00+05:30,2025-10-29 17:40:00,26.5,27.1,1.1,1.8,27.7,220,0,0,0,0,451.1,2241.6,2241.6,957.5,74,212,957.5
2025-10-29T17:35:00+05:30,2025-10-29 17:35:00,26.7,28.6,3.6,7.2,27.7,212,0,0,0,0,451.1,2241.6,2241.6,957.3,73,212,957.3
2025-10-29T17:30:00+05:30,2025-10-29 17:30:00,26.8,28.7,2.5,5.4,27.7,258,0,0,0,0,451.1,2241.6,2241.6,957.3,72,245,957.3
2025-10-29T17:25:00+05:30,2025-10-29 17:25:00,27,29,3.2,5.4,27.7,211,0,0,0,0,451.1,2241.6,2241.6,957.3,72,245,957.3
2025-10-29T17:21:00+05:30,2025-10-29 17:21:00,27.1,29.2,3.6,5.4,27.7,250,0,0,0,0,451.1,2241.6,2241.6,957.2,72,242,957.2
2025-10-29T17:15:00+05:30,2025-10-29 17:15:00,27.3,29.5,2.9,11.2,27.7,196,0,0,0,0,451.1,2241.6,2241.6,957.4,71,242,957.4
2025-10-29T17:10:00+05:30,2025-10-29 17:10:00,27.3,29.4,4.7,11.2,27.7,226,0,0,0,0,451.1,2241.6,2241.6,957.2,70,245,957.2
2025-10-29T17:05:00+05:30,2025-10-29 17:05:00,27.4,29.5,6.1,9.4,27.7,222,0,0,0,0,451.1,2241.6,2241.6,957.3,70,245,957.3
2025-10-29T17:00:00+05:30,2025-10-29 17:00:00,27.3,29.4,6.5,11.2,27.7,213,0,0,0,0,451.1,2241.6,2241.6,957.3,70,243,957.3
2025-10-29T16:55:00+05:30,2025-10-29 16:55:00,27.5,29.6,6.5,11.2,27.7,215,0,0,0,0,451.1,2241.6,2241.6,957.1,69,243,957.1
2025-10-29T16:50:00+05:30,2025-10-29 16:50:00,28,30.4,5.8,9.4,27.7,254,0,0,0,0,451.1,2241.6,2241.6,957.1,68,239,957.1
